Position,Track_Name,Artist,Streams,URL,Date,Region
90,DNA,BTS,764600,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-09,global
63,DNA,BTS,953751,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-02,global
156,DNA,BTS,555973,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-25,global
113,DNA,BTS,678500,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-14,global
67,DNA,BTS,960690,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-03,global
85,DNA,BTS,830142,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-05,global
108,DNA,BTS,681318,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-17,global
112,DNA,BTS,672500,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-18,global
92,DNA,BTS,789797,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-11,global
143,DNA,BTS,581435,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-24,global
109,DNA,BTS,647604,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-15,global
134,DNA,BTS,582136,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-23,global
153,DNA,BTS,618617,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-20,global
78,DNA,BTS,891904,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-04,global
97,DNA,BTS,754654,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-10,global
105,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,774945,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-17,global
114,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,738260,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-06,global
92,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,820031,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-11-29,global
87,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,935059,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-20,global
164,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,648281,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-19,global
95,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,764177,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-11-27,global
94,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,788380,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-11-28,global
114,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,766940,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-11,global
100,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,817850,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-14,global
105,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,787468,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-09,global
92,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,870704,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-05,global
83,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,937493,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-19,global
111,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,819755,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-08,global
126,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,737383,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-09,global
165,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,625146,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-20,global
112,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,851610,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-16,global
95,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,816951,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-04,global
107,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,772397,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-29,global
112,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,690255,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-07,global
137,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,675413,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-16,global
170,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,611753,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-24,global
109,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,744733,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-08,global
101,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,826069,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-02,global
82,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,859589,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-03,global
76,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,856381,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-02,global
120,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,686411,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-10,global
139,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,675230,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-17,global
167,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,593433,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-22,global
95,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,913793,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-01,global
90,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,886431,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-06,global
107,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,757476,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-30,global
75,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,903137,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-11-24,global
81,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,888376,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-04,global
100,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,775764,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-11,global
92,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,758785,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-26,global
